timestamp,phase,process_cpu_percent,system_cpu_percent,process_ram_mb,system_ram_percent,available_ram_mb,gpu_utilization_percent,gpu_memory_used_mb,gpu_memory_total_mb
2026-06-17T10:26:54.916553+00:00,qsvm_optuna_search,95.3,6.5,255.88671875,54.1,14968.5,0.0,3383.5,8188.0
2026-06-17T10:26:55.931233+00:00,qsvm_optuna_search,98.5,8.3,256.98046875,54.3,14884.1015625,3.0,3383.5,8188.0
2026-06-17T10:26:56.951987+00:00,qsvm_optuna_search,97.7,9.5,258.625,54.4,14867.703125,13.0,3390.0078125,8188.0
2026-06-17T10:26:57.971652+00:00,qsvm_optuna_search,104.2,5.5,260.51171875,54.1,14958.93359375,2.0,3390.1953125,8188.0
2026-06-17T10:26:58.995857+00:00,qsvm_optuna_search,293.0,6.2,262.453125,54.1,14956.5,9.0,3390.1953125,8188.0
2026-06-17T10:27:00.012221+00:00,qsvm_optuna_search,97.7,4.2,264.546875,54.1,14953.97265625,0.0,3392.4453125,8188.0
2026-06-17T10:27:01.021389+00:00,qsvm_optuna_search,104.2,4.9,266.125,54.2,14943.6953125,6.0,3392.4453125,8188.0
2026-06-17T10:27:02.029124+00:00,qsvm_optuna_search,104.2,4.4,267.91015625,54.1,14955.42578125,14.0,3392.4453125,8188.0
2026-06-17T10:27:03.038874+00:00,qsvm_optuna_search,97.7,5.1,269.7578125,54.1,14948.796875,0.0,3391.6328125,8188.0
2026-06-17T10:27:04.042964+00:00,qsvm_optuna_search,98.4,5.1,271.56640625,54.1,14951.046875,17.0,3386.3828125,8188.0
2026-06-17T10:27:05.055310+00:00,qsvm_optuna_search,0.0,4.6,273.71484375,54.2,14946.578125,2.0,3386.3828125,8188.0
2026-06-17T10:27:06.064409+00:00,qsvm_optuna_search,98.4,5.0,275.55859375,54.2,14946.97265625,0.0,3386.3828125,8188.0
2026-06-17T10:27:07.089668+00:00,qsvm_optuna_search,0.0,6.7,277.2578125,54.2,14945.90234375,10.0,3387.0078125,8188.0
2026-06-17T10:27:08.109530+00:00,qsvm_optuna_search,97.7,4.1,279.12890625,54.2,14945.18359375,5.0,3389.1328125,8188.0
2026-06-17T10:27:09.131081+00:00,qsvm_optuna_search,97.7,6.8,280.98828125,54.2,14936.125,12.0,3387.4453125,8188.0
2026-06-17T10:27:10.151116+00:00,qsvm_optuna_search,66.5,6.1,282.875,54.2,14945.0234375,14.0,3391.1953125,8188.0
2026-06-17T10:27:11.157166+00:00,qsvm_optuna_search,99.7,6.2,285.24609375,54.3,14886.60546875,0.0,3391.1953125,8188.0
2026-06-17T10:27:12.164462+00:00,qsvm_optuna_search,99.7,5.8,286.421875,54.3,14887.7578125,7.0,3393.6953125,8188.0
2026-06-17T10:27:13.167505+00:00,qsvm_optuna_search,100.8,4.7,288.234375,54.4,14883.140625,10.0,3390.3828125,8188.0
2026-06-17T10:27:14.178161+00:00,qsvm_optuna_search,100.8,4.8,290.12890625,54.4,14873.7890625,0.0,3390.3828125,8188.0
2026-06-17T10:27:15.184006+00:00,qsvm_optuna_search,100.8,5.6,292.25390625,54.4,14877.30859375,18.0,3392.1328125,8188.0
2026-06-17T10:27:16.204854+00:00,qsvm_optuna_search,99.7,4.3,294.125,54.4,14879.07421875,0.0,3392.1328125,8188.0
2026-06-17T10:27:17.220228+00:00,qsvm_optuna_search,100.8,4.7,296.27734375,54.4,14876.60546875,0.0,3395.5703125,8188.0
2026-06-17T10:27:18.230379+00:00,qsvm_optuna_search,151.2,5.1,297.41796875,54.4,14876.78125,36.0,3395.5703125,8188.0
2026-06-17T10:27:19.236077+00:00,qsvm_optuna_search,97.7,5.2,299.2265625,54.4,14873.76953125,6.0,3395.5703125,8188.0
2026-06-17T10:27:20.262706+00:00,qsvm_optuna_search,0.0,5.0,301.07421875,54.4,14869.9375,1.0,3397.2578125,8188.0
2026-06-17T10:27:21.273186+00:00,qsvm_optuna_search,0.0,6.5,302.9609375,54.4,14867.83203125,8.0,3400.5703125,8188.0
2026-06-17T10:27:22.283121+00:00,qsvm_optuna_search,0.0,4.5,305.08984375,54.4,14868.734375,9.0,3400.3828125,8188.0
2026-06-17T10:27:23.303004+00:00,qsvm_optuna_search,0.0,6.9,306.8359375,54.5,14825.96484375,11.0,3432.4453125,8188.0
2026-06-17T10:27:24.346791+00:00,qsvm_optuna_search,0.0,4.5,308.86328125,54.5,14821.2578125,35.0,3427.7578125,8188.0
2026-06-17T10:27:25.385912+00:00,qsvm_optuna_search,99.9,8.2,310.8671875,53.6,15129.9140625,19.0,3425.2578125,8188.0
2026-06-17T10:27:26.444027+00:00,qsvm_optuna_search,97.7,9.4,312.88671875,53.7,15100.4921875,0.0,3425.2578125,8188.0
2026-06-17T10:27:27.469610+00:00,qsvm_optuna_search,100.0,8.4,314.91015625,53.6,15123.20703125,32.0,3438.9453125,8188.0
2026-06-17T10:27:28.511000+00:00,qsvm_optuna_search,0.0,5.2,316.9375,53.6,15127.7265625,11.0,3434.6328125,8188.0
2026-06-17T10:27:29.555108+00:00,qsvm_optuna_search,0.0,4.6,318.98046875,53.6,15129.69921875,0.0,3432.9453125,8188.0
2026-06-17T10:27:30.572963+00:00,qsvm_optuna_search,0.0,3.8,321.01171875,53.6,15129.98046875,0.0,3432.9453125,8188.0
2026-06-17T10:27:31.599878+00:00,qsvm_optuna_search,98.5,4.7,323.15625,53.6,15127.83984375,0.0,3432.9453125,8188.0
2026-06-17T10:27:32.615682+00:00,qsvm_optuna_search,100.0,3.8,297.203125,53.5,15146.34375,0.0,3432.9453125,8188.0
2026-06-17T10:27:33.688597+00:00,qsvm_optuna_search,98.3,4.8,297.2421875,53.5,15161.91015625,0.0,3402.7578125,8188.0
2026-06-17T10:27:34.724449+00:00,qsvm_optuna_search,100.0,5.9,294.27734375,53.5,15156.01171875,7.0,3397.3828125,8188.0
2026-06-17T10:27:35.747015+00:00,qsvm_optuna_search,101.9,6.5,294.28125,53.5,15155.85546875,27.0,3408.0078125,8188.0
2026-06-17T10:27:36.757077+00:00,qsvm_optuna_search,96.4,5.6,294.27734375,53.5,15158.41015625,11.0,3408.0078125,8188.0
2026-06-17T10:27:37.776947+00:00,qsvm_optuna_search,100.0,5.1,294.28125,53.5,15158.85546875,0.0,3408.0078125,8188.0
2026-06-17T10:27:38.795267+00:00,qsvm_optuna_search,100.0,3.7,294.296875,53.5,15160.96875,0.0,3408.0078125,8188.0
2026-06-17T10:27:39.804245+00:00,qsvm_optuna_search,92.9,6.6,294.35546875,53.5,15161.9921875,0.0,3407.8828125,8188.0
2026-06-17T10:27:40.820639+00:00,qsvm_optuna_search,101.8,3.8,294.3515625,53.5,15169.0859375,0.0,3407.4453125,8188.0
2026-06-17T10:27:41.830116+00:00,qsvm_optuna_search,100.0,4.5,294.54296875,53.5,15175.7890625,9.0,3390.3125,8188.0
2026-06-17T10:27:42.848499+00:00,qsvm_optuna_search,98.2,4.5,294.82421875,53.5,15176.13671875,12.0,3383.5,8188.0
2026-06-17T10:27:43.865036+00:00,qsvm_optuna_search,98.2,4.7,295.33203125,53.5,15174.8203125,1.0,3383.5,8188.0
2026-06-17T10:27:44.883107+00:00,qsvm_optuna_search,100.0,4.2,295.4609375,53.5,15174.46875,7.0,3383.5,8188.0
2026-06-17T10:27:45.894185+00:00,qsvm_optuna_search,101.8,4.6,295.58984375,53.5,15171.09375,0.0,3383.5,8188.0
2026-06-17T10:27:46.906327+00:00,qsvm_optuna_search,101.9,4.1,296.08984375,53.5,15174.546875,0.0,3383.5,8188.0
